,image,steering_angle,steering_angle_rounded
24413, IMG/left_2016_12_01_13_33_48_682_flipped.jpg,-0.39787669999999997,-0.4
24414, IMG/left_2016_12_01_13_33_48_785_flipped.jpg,-0.4170138,-0.42
24415, IMG/left_2016_12_01_13_33_48_886_flipped.jpg,-0.42658229999999997,-0.43
24416, IMG/left_2016_12_01_13_33_48_989_flipped.jpg,-0.46485639999999995,-0.46
24417, IMG/left_2016_12_01_13_33_49_090_flipped.jpg,-0.3404655,-0.34
24418, IMG/left_2016_12_01_13_33_50_107_flipped.jpg,-0.29262284,-0.29
24419, IMG/left_2016_12_01_13_33_50_209_flipped.jpg,-0.350034,-0.35
24420, IMG/left_2016_12_01_13_33_50_312_flipped.jpg,-0.350034,-0.35
24421, IMG/left_2016_12_01_13_33_50_415_flipped.jpg,-0.350034,-0.35
24422, IMG/left_2016_12_01_13_33_50_517_flipped.jpg,-0.4170138,-0.42
24423, IMG/left_2016_12_01_13_33_50_619_flipped.jpg,-0.42658229999999997,-0.43
24424, IMG/right_2016_12_01_13_33_51_021_flipped.jpg,0.31925154,0.32
24425, IMG/right_2016_12_01_13_33_51_122_flipped.jpg,0.31925154,0.32
24426, IMG/right_2016_12_01_13_33_51_223_flipped.jpg,0.30975719,0.31
24427, IMG/right_2016_12_01_13_33_51_325_flipped.jpg,0.30975719,0.31
24428, IMG/right_2016_12_01_13_33_51_428_flipped.jpg,0.30975719,0.31
24429, IMG/right_2016_12_01_13_33_51_530_flipped.jpg,0.30975719,0.31
24430, IMG/right_2016_12_01_13_33_51_633_flipped.jpg,0.30975719,0.31
24431, IMG/left_2016_12_01_13_33_52_036_flipped.jpg,-0.26391724,-0.26
24432, IMG/left_2016_12_01_13_33_52_139_flipped.jpg,-0.26391724,-0.26
24433, IMG/right_2016_12_01_13_33_53_864_flipped.jpg,0.29076847,0.29
24434, IMG/right_2016_12_01_13_33_53_966_flipped.jpg,0.3287459,0.33
24435, IMG/right_2016_12_01_13_33_54_068_flipped.jpg,0.33824026,0.34
24436, IMG/right_2016_12_01_13_33_54_171_flipped.jpg,0.4711613,0.47
24437, IMG/right_2016_12_01_13_33_54_272_flipped.jpg,0.4806556,0.48
24438, IMG/right_2016_12_01_13_33_54_373_flipped.jpg,0.4806556,0.48
24439, IMG/right_2016_12_01_13_33_54_476_flipped.jpg,0.4806556,0.48
24440, IMG/right_2016_12_01_13_33_54_577_flipped.jpg,0.4331838,0.43
24441, IMG/right_2016_12_01_13_33_55_083_flipped.jpg,0.3287459,0.33
24442,IMG/center_2016_12_01_13_33_55_184_flipped.jpg,0.26863309999999996,0.27
24443, IMG/right_2016_12_01_13_33_55_184_flipped.jpg,0.5186331,0.52
24444,IMG/center_2016_12_01_13_33_55_285_flipped.jpg,0.2781274,0.28
24445, IMG/right_2016_12_01_13_33_55_285_flipped.jpg,0.5281274,0.53
24446,IMG/center_2016_12_01_13_33_55_386_flipped.jpg,0.2781274,0.28
24447, IMG/right_2016_12_01_13_33_55_386_flipped.jpg,0.5281274,0.53
24448, IMG/right_2016_12_01_13_33_55_487_flipped.jpg,0.4711613,0.47
24449, IMG/right_2016_12_01_13_33_55_589_flipped.jpg,0.4616669,0.46
24450, IMG/right_2016_12_01_13_33_55_691_flipped.jpg,0.4616669,0.46
24451, IMG/right_2016_12_01_13_33_55_793_flipped.jpg,0.4616669,0.46
24452, IMG/right_2016_12_01_13_33_55_895_flipped.jpg,0.4616669,0.46
24453, IMG/right_2016_12_01_13_33_55_995_flipped.jpg,0.4616669,0.46
24454, IMG/right_2016_12_01_13_33_56_097_flipped.jpg,0.39520639999999996,0.4
24455, IMG/right_2016_12_01_13_33_56_199_flipped.jpg,0.39520639999999996,0.4
24456, IMG/right_2016_12_01_13_33_56_301_flipped.jpg,0.39520639999999996,0.4
24457,IMG/center_2016_12_01_13_33_56_403_flipped.jpg,0.373071,0.37
24458, IMG/right_2016_12_01_13_33_56_403_flipped.jpg,0.6230709999999999,0.62
24459,IMG/center_2016_12_01_13_33_56_505_flipped.jpg,0.3920597,0.39
24460, IMG/right_2016_12_01_13_33_56_505_flipped.jpg,0.6420597,0.64
24461,IMG/center_2016_12_01_13_33_56_606_flipped.jpg,0.401554,0.4
24462, IMG/right_2016_12_01_13_33_56_606_flipped.jpg,0.651554,0.65
24463,IMG/center_2016_12_01_13_33_56_706_flipped.jpg,0.401554,0.4
24464, IMG/right_2016_12_01_13_33_56_706_flipped.jpg,0.651554,0.65
24465,IMG/center_2016_12_01_13_33_56_807_flipped.jpg,0.3920597,0.39
24466, IMG/right_2016_12_01_13_33_56_807_flipped.jpg,0.6420597,0.64
24467,IMG/center_2016_12_01_13_33_56_910_flipped.jpg,0.3825653,0.38
24468, IMG/right_2016_12_01_13_33_56_910_flipped.jpg,0.6325653,0.63
24469,IMG/center_2016_12_01_13_33_57_010_flipped.jpg,0.2876218,0.29
24470, IMG/right_2016_12_01_13_33_57_010_flipped.jpg,0.5376217999999999,0.54
24471, IMG/right_2016_12_01_13_33_57_112_flipped.jpg,0.40470079999999997,0.4
24472, IMG/right_2016_12_01_13_33_57_212_flipped.jpg,0.28127411,0.28
24473, IMG/right_2016_12_01_13_33_57_921_flipped.jpg,0.27177976,0.27
24474, IMG/right_2016_12_01_13_33_58_022_flipped.jpg,0.31925154,0.32
24475, IMG/right_2016_12_01_13_33_58_125_flipped.jpg,0.3667233,0.37
24476, IMG/right_2016_12_01_13_33_58_227_flipped.jpg,0.3762177,0.38
24477, IMG/right_2016_12_01_13_33_58_330_flipped.jpg,0.385712,0.39
24478, IMG/right_2016_12_01_13_33_58_432_flipped.jpg,0.385712,0.39
24479, IMG/right_2016_12_01_13_33_58_532_flipped.jpg,0.4236895,0.42
24480, IMG/right_2016_12_01_13_33_58_634_flipped.jpg,0.4236895,0.42
24481, IMG/right_2016_12_01_13_33_58_735_flipped.jpg,0.39520639999999996,0.4
24482, IMG/left_2016_12_01_13_34_00_668_flipped.jpg,-0.3596026,-0.36
24483, IMG/left_2016_12_01_13_34_00_769_flipped.jpg,-0.3883082,-0.39
24484, IMG/left_2016_12_01_13_34_00_869_flipped.jpg,-0.4170138,-0.42
24485, IMG/left_2016_12_01_13_34_00_970_flipped.jpg,-0.4170138,-0.42
24486, IMG/left_2016_12_01_13_34_01_072_flipped.jpg,-0.30219137,-0.3
24487, IMG/left_2016_12_01_13_34_03_411_flipped.jpg,-0.32132844,-0.32
24488, IMG/left_2016_12_01_13_34_03_514_flipped.jpg,-0.3404655,-0.34
24489, IMG/left_2016_12_01_13_34_03_616_flipped.jpg,-0.42658229999999997,-0.43
24490, IMG/left_2016_12_01_13_34_03_716_flipped.jpg,-0.42658229999999997,-0.43
24491, IMG/left_2016_12_01_13_34_03_817_flipped.jpg,-0.42658229999999997,-0.43
24492, IMG/left_2016_12_01_13_34_03_919_flipped.jpg,-0.42658229999999997,-0.43
24493, IMG/left_2016_12_01_13_34_04_020_flipped.jpg,-0.42658229999999997,-0.43
24494, IMG/left_2016_12_01_13_34_04_120_flipped.jpg,-0.42658229999999997,-0.43
24495, IMG/left_2016_12_01_13_34_04_223_flipped.jpg,-0.42658229999999997,-0.43
24496, IMG/left_2016_12_01_13_34_04_323_flipped.jpg,-0.3787396,-0.38
24497, IMG/left_2016_12_01_13_34_04_425_flipped.jpg,-0.350034,-0.35
24498, IMG/left_2016_12_01_13_34_04_526_flipped.jpg,-0.350034,-0.35
24499, IMG/left_2016_12_01_13_34_04_631_flipped.jpg,-0.3691711,-0.37
24500, IMG/left_2016_12_01_13_34_04_731_flipped.jpg,-0.3691711,-0.37
24501, IMG/left_2016_12_01_13_34_04_831_flipped.jpg,-0.3691711,-0.37
24502, IMG/left_2016_12_01_13_34_04_932_flipped.jpg,-0.350034,-0.35
24503, IMG/left_2016_12_01_13_34_05_032_flipped.jpg,-0.350034,-0.35
24504, IMG/left_2016_12_01_13_34_05_133_flipped.jpg,-0.350034,-0.35
24505, IMG/left_2016_12_01_13_34_05_234_flipped.jpg,-0.350034,-0.35
24506, IMG/left_2016_12_01_13_34_05_335_flipped.jpg,-0.3596026,-0.36
24507, IMG/left_2016_12_01_13_34_05_436_flipped.jpg,-0.3787396,-0.38
24508, IMG/left_2016_12_01_13_34_05_537_flipped.jpg,-0.3787396,-0.38
24509, IMG/left_2016_12_01_13_34_05_639_flipped.jpg,-0.42658229999999997,-0.43
24510,IMG/center_2016_12_01_13_34_05_740_flipped.jpg,-0.3488158,-0.35
24511, IMG/left_2016_12_01_13_34_05_740_flipped.jpg,-0.5988158,-0.6
24512,IMG/center_2016_12_01_13_34_05_841_flipped.jpg,-0.3583844,-0.36
24513, IMG/left_2016_12_01_13_34_05_841_flipped.jpg,-0.6083844,-0.61
24514,IMG/center_2016_12_01_13_34_05_942_flipped.jpg,-0.3583844,-0.36
24515, IMG/left_2016_12_01_13_34_05_942_flipped.jpg,-0.6083844,-0.61
24516,IMG/center_2016_12_01_13_34_06_043_flipped.jpg,-0.3583844,-0.36
24517, IMG/left_2016_12_01_13_34_06_043_flipped.jpg,-0.6083844,-0.61
24518,IMG/center_2016_12_01_13_34_06_150_flipped.jpg,-0.3583844,-0.36
24519, IMG/left_2016_12_01_13_34_06_150_flipped.jpg,-0.6083844,-0.61
24520,IMG/center_2016_12_01_13_34_06_252_flipped.jpg,-0.2626991,-0.26
24521, IMG/left_2016_12_01_13_34_06_252_flipped.jpg,-0.5126991000000001,-0.51
24522, IMG/left_2016_12_01_13_34_06_352_flipped.jpg,-0.42658229999999997,-0.43
24523, IMG/left_2016_12_01_13_34_06_453_flipped.jpg,-0.42658229999999997,-0.43
24524, IMG/left_2016_12_01_13_34_06_555_flipped.jpg,-0.42658229999999997,-0.43
24525, IMG/left_2016_12_01_13_34_06_656_flipped.jpg,-0.33089697,-0.33
24526, IMG/left_2016_12_01_13_34_06_757_flipped.jpg,-0.33089697,-0.33
24527, IMG/left_2016_12_01_13_34_06_858_flipped.jpg,-0.27348577,-0.27
24528, IMG/left_2016_12_01_13_34_06_960_flipped.jpg,-0.27348577,-0.27
24529, IMG/left_2016_12_01_13_34_07_060_flipped.jpg,-0.27348577,-0.27
24530, IMG/left_2016_12_01_13_34_07_161_flipped.jpg,-0.32132844,-0.32
24531, IMG/left_2016_12_01_13_34_07_262_flipped.jpg,-0.42658229999999997,-0.43
24532, IMG/left_2016_12_01_13_34_07_363_flipped.jpg,-0.46485639999999995,-0.46
24533, IMG/left_2016_12_01_13_34_07_464_flipped.jpg,-0.46485639999999995,-0.46
24534, IMG/left_2016_12_01_13_34_07_566_flipped.jpg,-0.46485639999999995,-0.46
24535, IMG/left_2016_12_01_13_34_07_669_flipped.jpg,-0.46485639999999995,-0.46
24536, IMG/left_2016_12_01_13_34_07_769_flipped.jpg,-0.46485639999999995,-0.46
24537, IMG/left_2016_12_01_13_34_07_869_flipped.jpg,-0.42658229999999997,-0.43
24538, IMG/left_2016_12_01_13_34_07_970_flipped.jpg,-0.33089697,-0.33
24539, IMG/left_2016_12_01_13_34_08_781_flipped.jpg,-0.32132844,-0.32
24540, IMG/left_2016_12_01_13_34_08_881_flipped.jpg,-0.3404655,-0.34
24541, IMG/left_2016_12_01_13_34_08_983_flipped.jpg,-0.4170138,-0.42
24542, IMG/left_2016_12_01_13_34_09_083_flipped.jpg,-0.4170138,-0.42
24543, IMG/left_2016_12_01_13_34_09_184_flipped.jpg,-0.4170138,-0.42
24544, IMG/left_2016_12_01_13_34_09_285_flipped.jpg,-0.4170138,-0.42
24545, IMG/left_2016_12_01_13_34_09_385_flipped.jpg,-0.4170138,-0.42
24546, IMG/left_2016_12_01_13_34_09_485_flipped.jpg,-0.4170138,-0.42
24547, IMG/left_2016_12_01_13_34_09_587_flipped.jpg,-0.4170138,-0.42
24548, IMG/left_2016_12_01_13_34_09_689_flipped.jpg,-0.4170138,-0.42
24549, IMG/left_2016_12_01_13_34_09_790_flipped.jpg,-0.32132844,-0.32
24550, IMG/right_2016_12_01_13_34_10_499_flipped.jpg,0.3287459,0.33
24551, IMG/right_2016_12_01_13_34_10_600_flipped.jpg,0.33824026,0.34
24552, IMG/right_2016_12_01_13_34_10_701_flipped.jpg,0.33824026,0.34
24553, IMG/right_2016_12_01_13_34_10_801_flipped.jpg,0.33824026,0.34
24554, IMG/right_2016_12_01_13_34_10_902_flipped.jpg,0.33824026,0.34
24555, IMG/right_2016_12_01_13_34_11_002_flipped.jpg,0.33824026,0.34
24556, IMG/right_2016_12_01_13_34_11_104_flipped.jpg,0.33824026,0.34
24557, IMG/right_2016_12_01_13_34_11_206_flipped.jpg,0.33824026,0.34
24558, IMG/right_2016_12_01_13_34_11_306_flipped.jpg,0.30975719,0.31
24559, IMG/left_2016_12_01_13_34_11_507_flipped.jpg,-0.26391724,-0.26
24560, IMG/left_2016_12_01_13_34_11_607_flipped.jpg,-0.26391724,-0.26
24561, IMG/left_2016_12_01_13_34_11_709_flipped.jpg,-0.26391724,-0.26
24562, IMG/left_2016_12_01_13_34_11_811_flipped.jpg,-0.26391724,-0.26
24563, IMG/left_2016_12_01_13_34_11_911_flipped.jpg,-0.27348577,-0.27
24564, IMG/left_2016_12_01_13_34_12_011_flipped.jpg,-0.42658229999999997,-0.43
24565, IMG/left_2016_12_01_13_34_12_112_flipped.jpg,-0.43615079999999995,-0.44
24566, IMG/left_2016_12_01_13_34_12_213_flipped.jpg,-0.5031306,-0.5
24567, IMG/right_2016_12_01_13_34_12_617_flipped.jpg,0.27177976,0.27
24568, IMG/right_2016_12_01_13_34_12_719_flipped.jpg,0.27177976,0.27
24569, IMG/right_2016_12_01_13_34_12_819_flipped.jpg,0.27177976,0.27
24570, IMG/left_2016_12_01_13_34_20_197_flipped.jpg,-0.3117599,-0.31
24571, IMG/left_2016_12_01_13_34_20_298_flipped.jpg,-0.3404655,-0.34
24572, IMG/left_2016_12_01_13_34_20_399_flipped.jpg,-0.43615079999999995,-0.44
24573, IMG/left_2016_12_01_13_34_20_499_flipped.jpg,-0.43615079999999995,-0.44
24574, IMG/left_2016_12_01_13_34_20_600_flipped.jpg,-0.42658229999999997,-0.43
24575, IMG/left_2016_12_01_13_34_22_326_flipped.jpg,-0.26391724,-0.26
24576, IMG/left_2016_12_01_13_34_22_428_flipped.jpg,-0.30219137,-0.3
24577, IMG/left_2016_12_01_13_34_22_530_flipped.jpg,-0.32132844,-0.32
24578, IMG/left_2016_12_01_13_34_22_631_flipped.jpg,-0.32132844,-0.32
24579, IMG/left_2016_12_01_13_34_22_731_flipped.jpg,-0.32132844,-0.32
24580, IMG/left_2016_12_01_13_34_22_833_flipped.jpg,-0.32132844,-0.32
24581, IMG/left_2016_12_01_13_34_22_936_flipped.jpg,-0.3117599,-0.31
24582, IMG/left_2016_12_01_13_34_23_036_flipped.jpg,-0.30219137,-0.3
24583, IMG/left_2016_12_01_13_34_24_353_flipped.jpg,-0.30219137,-0.3
24584, IMG/left_2016_12_01_13_34_24_454_flipped.jpg,-0.3117599,-0.31
24585, IMG/left_2016_12_01_13_34_24_555_flipped.jpg,-0.32132844,-0.32
24586, IMG/left_2016_12_01_13_34_24_656_flipped.jpg,-0.32132844,-0.32
24587, IMG/left_2016_12_01_13_34_24_757_flipped.jpg,-0.42658229999999997,-0.43
24588, IMG/left_2016_12_01_13_34_24_857_flipped.jpg,-0.42658229999999997,-0.43
24589, IMG/left_2016_12_01_13_34_24_958_flipped.jpg,-0.4170138,-0.42
24590, IMG/left_2016_12_01_13_34_25_059_flipped.jpg,-0.4170138,-0.42
24591, IMG/left_2016_12_01_13_34_25_161_flipped.jpg,-0.33089697,-0.33
24592, IMG/left_2016_12_01_13_34_26_070_flipped.jpg,-0.26391724,-0.26
24593, IMG/left_2016_12_01_13_34_26_172_flipped.jpg,-0.32132844,-0.32
24594, IMG/left_2016_12_01_13_34_26_273_flipped.jpg,-0.3691711,-0.37
24595, IMG/left_2016_12_01_13_34_26_375_flipped.jpg,-0.3691711,-0.37
24596, IMG/left_2016_12_01_13_34_26_478_flipped.jpg,-0.350034,-0.35
24597, IMG/left_2016_12_01_13_34_26_580_flipped.jpg,-0.350034,-0.35
24598, IMG/left_2016_12_01_13_34_26_682_flipped.jpg,-0.3596026,-0.36
24599, IMG/left_2016_12_01_13_34_26_782_flipped.jpg,-0.3787396,-0.38
24600, IMG/left_2016_12_01_13_34_26_883_flipped.jpg,-0.3691711,-0.37
24601, IMG/left_2016_12_01_13_34_26_983_flipped.jpg,-0.3596026,-0.36
24602, IMG/left_2016_12_01_13_34_27_792_flipped.jpg,-0.30219137,-0.3
24603, IMG/left_2016_12_01_13_34_27_894_flipped.jpg,-0.30219137,-0.3
24604, IMG/left_2016_12_01_13_34_27_996_flipped.jpg,-0.30219137,-0.3
24605, IMG/left_2016_12_01_13_34_28_097_flipped.jpg,-0.39787669999999997,-0.4
24606, IMG/left_2016_12_01_13_34_28_199_flipped.jpg,-0.43615079999999995,-0.44
24607, IMG/left_2016_12_01_13_34_28_299_flipped.jpg,-0.4457194,-0.45
24608, IMG/left_2016_12_01_13_34_28_402_flipped.jpg,-0.48399349999999997,-0.48
24609, IMG/left_2016_12_01_13_34_28_505_flipped.jpg,-0.46485639999999995,-0.46
24610, IMG/left_2016_12_01_13_34_28_607_flipped.jpg,-0.43615079999999995,-0.44
24611, IMG/left_2016_12_01_13_34_28_710_flipped.jpg,-0.40744520000000006,-0.41
24612, IMG/left_2016_12_01_13_34_28_811_flipped.jpg,-0.4170138,-0.42
24613, IMG/left_2016_12_01_13_34_28_913_flipped.jpg,-0.4170138,-0.42
24614, IMG/left_2016_12_01_13_34_29_622_flipped.jpg,-0.26391724,-0.26
24615, IMG/left_2016_12_01_13_34_29_724_flipped.jpg,-0.30219137,-0.3
24616, IMG/left_2016_12_01_13_34_29_826_flipped.jpg,-0.39787669999999997,-0.4
24617, IMG/left_2016_12_01_13_34_29_927_flipped.jpg,-0.42658229999999997,-0.43
24618, IMG/left_2016_12_01_13_34_30_029_flipped.jpg,-0.4457194,-0.45
24619, IMG/left_2016_12_01_13_34_30_131_flipped.jpg,-0.4457194,-0.45
24620, IMG/left_2016_12_01_13_34_30_233_flipped.jpg,-0.43615079999999995,-0.44
24621, IMG/left_2016_12_01_13_34_30_336_flipped.jpg,-0.42658229999999997,-0.43
24622, IMG/left_2016_12_01_13_34_30_439_flipped.jpg,-0.43615079999999995,-0.44
24623, IMG/left_2016_12_01_13_34_30_539_flipped.jpg,-0.42658229999999997,-0.43
24624, IMG/left_2016_12_01_13_34_31_251_flipped.jpg,-0.3117599,-0.31
24625, IMG/left_2016_12_01_13_34_31_353_flipped.jpg,-0.3787396,-0.38
24626, IMG/left_2016_12_01_13_34_31_455_flipped.jpg,-0.4170138,-0.42
24627, IMG/left_2016_12_01_13_34_31_555_flipped.jpg,-0.4170138,-0.42
24628, IMG/left_2016_12_01_13_34_31_656_flipped.jpg,-0.4170138,-0.42
24629, IMG/left_2016_12_01_13_34_32_066_flipped.jpg,-0.42658229999999997,-0.43
24630, IMG/left_2016_12_01_13_34_32_166_flipped.jpg,-0.42658229999999997,-0.43
24631, IMG/left_2016_12_01_13_34_32_267_flipped.jpg,-0.42658229999999997,-0.43
24632, IMG/left_2016_12_01_13_34_32_370_flipped.jpg,-0.42658229999999997,-0.43
24633, IMG/left_2016_12_01_13_34_32_472_flipped.jpg,-0.42658229999999997,-0.43
24634, IMG/left_2016_12_01_13_34_32_573_flipped.jpg,-0.42658229999999997,-0.43
24635, IMG/left_2016_12_01_13_34_33_795_flipped.jpg,-0.33089697,-0.33
24636, IMG/left_2016_12_01_13_34_33_896_flipped.jpg,-0.40744520000000006,-0.41
24637, IMG/left_2016_12_01_13_34_33_998_flipped.jpg,-0.40744520000000006,-0.41
24638, IMG/left_2016_12_01_13_34_34_101_flipped.jpg,-0.3787396,-0.38
24639, IMG/left_2016_12_01_13_34_35_017_flipped.jpg,-0.32132844,-0.32
24640, IMG/left_2016_12_01_13_34_35_118_flipped.jpg,-0.3596026,-0.36
24641, IMG/left_2016_12_01_13_34_35_220_flipped.jpg,-0.3787396,-0.38
24642, IMG/left_2016_12_01_13_34_35_321_flipped.jpg,-0.3787396,-0.38
24643, IMG/left_2016_12_01_13_34_35_424_flipped.jpg,-0.3787396,-0.38
24644, IMG/left_2016_12_01_13_34_35_526_flipped.jpg,-0.3787396,-0.38
24645, IMG/left_2016_12_01_13_34_37_147_flipped.jpg,-0.30219137,-0.3
24646,IMG/center_2016_12_01_13_34_37_247_flipped.jpg,-0.3009732,-0.3
24647, IMG/left_2016_12_01_13_34_37_247_flipped.jpg,-0.5509732,-0.55
24648,IMG/center_2016_12_01_13_34_37_348_flipped.jpg,-0.5114809,-0.51
24649, IMG/left_2016_12_01_13_34_37_348_flipped.jpg,-0.7614809,-0.76
24650, IMG/right_2016_12_01_13_34_37_348_flipped.jpg,-0.2614809,-0.26
24651,IMG/center_2016_12_01_13_34_37_449_flipped.jpg,-0.5114809,-0.51
24652, IMG/left_2016_12_01_13_34_37_449_flipped.jpg,-0.7614809,-0.76
24653, IMG/right_2016_12_01_13_34_37_449_flipped.jpg,-0.2614809,-0.26
24654,IMG/center_2016_12_01_13_34_37_550_flipped.jpg,-0.3679529,-0.37
24655, IMG/left_2016_12_01_13_34_37_550_flipped.jpg,-0.6179529,-0.62
24656, IMG/left_2016_12_01_13_34_37_652_flipped.jpg,-0.42658229999999997,-0.43
24657,IMG/center_2016_12_01_13_34_37_857_flipped.jpg,0.3066105,0.31
24658, IMG/right_2016_12_01_13_34_37_857_flipped.jpg,0.5566105,0.56
24659,IMG/center_2016_12_01_13_34_37_957_flipped.jpg,0.6294187,0.63
24660, IMG/left_2016_12_01_13_34_37_957_flipped.jpg,0.3794187,0.38
24661, IMG/right_2016_12_01_13_34_37_957_flipped.jpg,0.8794187,0.88
24662,IMG/center_2016_12_01_13_34_38_057_flipped.jpg,0.6863848000000001,0.69
24663, IMG/left_2016_12_01_13_34_38_057_flipped.jpg,0.43638480000000013,0.44
24664, IMG/right_2016_12_01_13_34_38_057_flipped.jpg,0.9363848000000001,0.94
24665,IMG/center_2016_12_01_13_34_38_159_flipped.jpg,0.6863848000000001,0.69
24666, IMG/left_2016_12_01_13_34_38_159_flipped.jpg,0.43638480000000013,0.44
24667, IMG/right_2016_12_01_13_34_38_159_flipped.jpg,0.9363848000000001,0.94
24668,IMG/center_2016_12_01_13_34_38_360_flipped.jpg,-0.4540697,-0.45
24669, IMG/left_2016_12_01_13_34_38_360_flipped.jpg,-0.7040697,-0.7
24670,IMG/center_2016_12_01_13_34_38_460_flipped.jpg,-0.6358718000000001,-0.64
24671, IMG/left_2016_12_01_13_34_38_460_flipped.jpg,-0.8858718000000001,-0.89
24672, IMG/right_2016_12_01_13_34_38_460_flipped.jpg,-0.3858718000000001,-0.39
24673,IMG/center_2016_12_01_13_34_38_562_flipped.jpg,-0.6454403000000001,-0.65
24674, IMG/left_2016_12_01_13_34_38_562_flipped.jpg,-0.8954403000000001,-0.9
24675, IMG/right_2016_12_01_13_34_38_562_flipped.jpg,-0.3954403000000001,-0.4
24676, IMG/left_2016_12_01_13_34_38_663_flipped.jpg,-0.3404655,-0.34
24677, IMG/right_2016_12_01_13_34_38_867_flipped.jpg,0.31925154,0.32
24678,IMG/center_2016_12_01_13_34_38_967_flipped.jpg,0.2781274,0.28
24679, IMG/right_2016_12_01_13_34_38_967_flipped.jpg,0.5281274,0.53
24680,IMG/center_2016_12_01_13_34_39_068_flipped.jpg,0.3066105,0.31
24681, IMG/right_2016_12_01_13_34_39_068_flipped.jpg,0.5566105,0.56
24682, IMG/right_2016_12_01_13_34_39_169_flipped.jpg,0.4616669,0.46
24683,IMG/center_2016_12_01_13_34_39_371_flipped.jpg,-0.3488158,-0.35
24684, IMG/left_2016_12_01_13_34_39_371_flipped.jpg,-0.5988158,-0.6
24685,IMG/center_2016_12_01_13_34_39_471_flipped.jpg,-0.3583844,-0.36
24686, IMG/left_2016_12_01_13_34_39_471_flipped.jpg,-0.6083844,-0.61
24687,IMG/center_2016_12_01_13_34_39_571_flipped.jpg,-0.5114809,-0.51
24688, IMG/left_2016_12_01_13_34_39_571_flipped.jpg,-0.7614809,-0.76
24689, IMG/right_2016_12_01_13_34_39_571_flipped.jpg,-0.2614809,-0.26
24690, IMG/left_2016_12_01_13_34_39_672_flipped.jpg,-0.3117599,-0.31
24691, IMG/right_2016_12_01_13_34_39_773_flipped.jpg,0.33824026,0.34
24692, IMG/right_2016_12_01_13_34_39_874_flipped.jpg,0.4711613,0.47
24693,IMG/center_2016_12_01_13_34_39_974_flipped.jpg,0.29711609999999994,0.3
24694, IMG/right_2016_12_01_13_34_39_974_flipped.jpg,0.5471161,0.55
24695, IMG/left_2016_12_01_13_34_40_581_flipped.jpg,-0.4170138,-0.42
24696, IMG/left_2016_12_01_13_34_40_683_flipped.jpg,-0.4170138,-0.42
24697, IMG/left_2016_12_01_13_34_40_784_flipped.jpg,-0.42658229999999997,-0.43
24698, IMG/left_2016_12_01_13_34_40_886_flipped.jpg,-0.42658229999999997,-0.43
24699, IMG/left_2016_12_01_13_34_40_987_flipped.jpg,-0.28305431000000003,-0.28
24700, IMG/left_2016_12_01_13_34_43_924_flipped.jpg,-0.3787396,-0.38
24701, IMG/left_2016_12_01_13_34_44_025_flipped.jpg,-0.3691711,-0.37
24702, IMG/left_2016_12_01_13_34_44_126_flipped.jpg,-0.33089697,-0.33
24703, IMG/left_2016_12_01_13_34_44_733_flipped.jpg,-0.26391724,-0.26
24704, IMG/left_2016_12_01_13_34_44_834_flipped.jpg,-0.27348577,-0.27
24705, IMG/left_2016_12_01_13_34_44_934_flipped.jpg,-0.27348577,-0.27
24706, IMG/left_2016_12_01_13_34_45_035_flipped.jpg,-0.43615079999999995,-0.44
24707, IMG/left_2016_12_01_13_34_45_136_flipped.jpg,-0.45528789999999997,-0.46
24708, IMG/left_2016_12_01_13_34_45_237_flipped.jpg,-0.40744520000000006,-0.41
24709, IMG/left_2016_12_01_13_34_45_339_flipped.jpg,-0.3404655,-0.34
24710, IMG/right_2016_12_01_13_34_45_847_flipped.jpg,0.30975719,0.31
24711, IMG/right_2016_12_01_13_34_45_949_flipped.jpg,0.30975719,0.31
24712, IMG/right_2016_12_01_13_34_46_051_flipped.jpg,0.27177976,0.27
24713, IMG/right_2016_12_01_13_34_46_556_flipped.jpg,0.29076847,0.29
24714, IMG/right_2016_12_01_13_34_46_658_flipped.jpg,0.31925154,0.32
24715, IMG/right_2016_12_01_13_34_46_760_flipped.jpg,0.31925154,0.32
24716, IMG/right_2016_12_01_13_34_46_861_flipped.jpg,0.30975719,0.31
24717, IMG/right_2016_12_01_13_34_46_963_flipped.jpg,0.30975719,0.31
24718, IMG/right_2016_12_01_13_34_47_063_flipped.jpg,0.30975719,0.31
24719,IMG/center_2016_12_01_13_34_47_669_flipped.jpg,-0.3105417,-0.31
24720, IMG/left_2016_12_01_13_34_47_669_flipped.jpg,-0.5605416999999999,-0.56
24721,IMG/center_2016_12_01_13_34_47_770_flipped.jpg,-0.2626991,-0.26
24722, IMG/left_2016_12_01_13_34_47_770_flipped.jpg,-0.5126991000000001,-0.51
24723, IMG/right_2016_12_01_13_34_48_074_flipped.jpg,0.31925154,0.32
24724, IMG/right_2016_12_01_13_34_48_176_flipped.jpg,0.3287459,0.33
24725, IMG/right_2016_12_01_13_34_48_278_flipped.jpg,0.3287459,0.33
24726, IMG/right_2016_12_01_13_34_48_379_flipped.jpg,0.31925154,0.32
24727, IMG/left_2016_12_01_13_34_49_190_flipped.jpg,-0.42658229999999997,-0.43
24728, IMG/left_2016_12_01_13_34_49_291_flipped.jpg,-0.42658229999999997,-0.43
24729, IMG/left_2016_12_01_13_34_49_392_flipped.jpg,-0.42658229999999997,-0.43
